方法,特征名称,真实均值,生成均值,均值相对误差_%,真实标准差,生成标准差,标准差相对误差_%,JS散度,Wasserstein距离
加噪扩充,二倍频能量占比,0.0026139219102549994,0.002607466677992678,0.24695581893729524,0.0012685707346363454,0.0012677773117039737,0.06254463468871137,0.00472730589306136,1.6146682721284245e-05
加噪扩充,三四倍频能量占比,0.4978631638237974,0.4965871437138025,0.25629936149362,0.24627859907819133,0.2456339786060349,0.26174441245264624,0.0022919756692546312,0.0012859036422677057
幅值缩放扩充,均方根_RMS,0.019871395276507355,0.019854390055457513,0.08557638158952285,0.006194364820310306,0.006289687487832956,1.5388610498805966,0.22762546269001677,0.0006837543715666318
幅值缩放扩充,峰值_Peak,0.06484540053915322,0.06478433029988583,0.09417821273164682,0.013322823315486577,0.013753304394039349,3.231155051197481,0.012075694237644298,0.0004447258449877523
幅值缩放扩充,峰峰值_PeakToPeak,0.12137443612394737,0.12126634427413498,0.08905652068374427,0.024503759509958648,0.025347433212616347,3.4430378011194107,0.013864884470548799,0.0012092186268184328
幅值缩放扩充,偏度_Skewness,-0.11217979618308442,-0.11217979609460611,7.887187445796006e-08,0.11784358095383264,0.11784358140216664,3.804483802141836e-07,0.0,1.7369586071863615e-08
幅值缩放扩充,峭度_Kurtosis,2.676887864099745,2.67688785208323,4.488987026835612e-07,0.34885109577561985,0.3488511047083185,2.5606050101251185e-06,0.0,2.9249289601119515e-07
幅值缩放扩充,峰值因子_CrestFactor,3.376791061653246,3.3767910639842085,6.902892395601466e-08,0.4805442385290546,0.48054424380257077,1.0974049330869285e-06,0.0,1.2584906944481362e-07
幅值缩放扩充,频率重心_Hz,1096.0552237507045,1096.0552242915421,4.9344011736480856e-08,353.53888036796917,353.5388787174438,4.6685822693043124e-07,0.0,7.025704155941685e-05
幅值缩放扩充,0到1kHz能量占比,0.6599279432157471,0.6599279422769568,1.4225648078636942e-07,0.1635673172604823,0.1635673155296337,1.0581873153576661e-06,0.0,5.453517756511252e-08
幅值缩放扩充,1到3kHz能量占比,0.250237199148208,0.25023719833743463,3.240019452040248e-07,0.13438672206315216,0.13438672090838444,8.592870695475579e-07,0.0,2.157937347001364e-08
幅值缩放扩充,3到5kHz能量占比,0.08979808398546973,0.08979808381904783,1.853290144369336e-07,0.03479106707298746,0.034791066947824724,3.5975537650889824e-07,0.0,8.077863155771366e-09
幅值缩放扩充,一倍频能量占比,0.0923893787756238,0.09238937917781005,4.3531655028556714e-07,0.042951187805842804,0.0429511877771692,6.675858485183845e-08,0.0,1.167193618427027e-08
幅值缩放扩充,二倍频能量占比,0.0026139219102549994,0.0026139219267238335,6.30043079635583e-07,0.0012685707346363454,0.001268570737916394,2.5856252628738977e-07,0.0,3.9891916981131207e-10
幅值缩放扩充,三四倍频能量占比,0.4978631638237974,0.49786316681939163,6.016902704976508e-07,0.24627859907819133,0.24627860040895225,5.403477700065952e-07,0.0,4.988389872739955e-08
时间平移扩充,均方根_RMS,0.019871395276507355,0.01987139527384034,1.3421382225181974e-08,0.006194364820310306,0.006194364829219575,1.4382861540709244e-07,0.0,2.8963812028419537e-10
时间平移扩充,峰值_Peak,0.06484540053915322,0.06484540053915322,0.0,0.013322823315486577,0.013322823315486577,0.0,0.0,0.0
时间平移扩充,峰峰值_PeakToPeak,0.12137443612394737,0.12137443612394737,0.0,0.024503759509958648,0.024503759509958648,0.0,0.0,0.0
时间平移扩充,偏度_Skewness,-0.11217979618308442,-0.11217979690212906,6.409751735432846e-07,0.11784358095383264,0.11784358169004477,6.247367289404558e-07,0.0,1.1298270338137064e-08
时间平移扩充,峭度_Kurtosis,2.676887864099745,2.676887866284566,8.161795800774399e-08,0.34885109577561985,0.34885110093535504,1.4790652106661776e-06,0.0,2.0537316321234264e-07
时间平移扩充,峰值因子_CrestFactor,3.376791061653246,3.3767910630844975,4.238496062030371e-08,0.4805442385290546,0.48054424139726964,5.968680559205232e-07,0.0,4.791579570816419e-08
时间平移扩充,频率重心_Hz,1096.0552237507045,1096.0552216353367,1.929982869855641e-07,353.53888036796917,353.53888077243954,1.1440619194829101e-07,0.0,5.058994153653351e-05
时间平移扩充,0到1kHz能量占比,0.6599279432157471,0.6599279428572998,5.431612277502306e-08,0.1635673172604823,0.16356731557151602,1.0325817532943345e-06,0.0,3.442799785565943e-08
时间平移扩充,1到3kHz能量占比,0.250237199148208,0.25023719806646566,4.3228679270308586e-07,0.13438672206315216,0.13438672172188051,2.539474470295089e-07,0.0,1.6264540632975472e-08
时间平移扩充,3到5kHz能量占比,0.08979808398546973,0.08979808363982424,3.849141128514915e-07,0.03479106707298746,0.034791066828224616,7.035220892142898e-07,0.0,6.366704610887948e-09
时间平移扩充,一倍频能量占比,0.0923893787756238,0.09238937904445918,2.9098083358614466e-07,0.042951187805842804,0.04295118813085985,7.567125953745719e-07,0.0,1.1244146548049418e-08
时间平移扩充,二倍频能量占比,0.0026139219102549994,0.0026139219158223988,2.12990272666662e-07,0.0012685707346363454,0.0012685707206106993,1.1056258592385077e-06,0.0,4.01752876098623e-10
